Work Package Code,Service Code,Service Line
M,M2,"144.7.26. Interact with the Buyer’s IT systems, an independent helpdesk, assurance and / or performance partner where appropriate. In such a situation, the Supplier shall be required to use the Buyer’s defined master data to report activities against. Further details of these requirements shall be highlighted as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly];"
M,M2,"144.7.27. Record data which shall be aligned with the Buyer’s Asset information requirements. This shall be aligned with the service level and duties required under an [SFG20] regime. Further details of these requirements shall be highlighted as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
M,M2,"144.7.28. Produce and maintain a Contract fixed Asset register. This shall be compiled from Condition Surveys, location surveys, schematic drawings, operating and maintenance manuals and all Asset register details entered into the CAFM System at the Buyer Premises. Further details of these requirements shall be highlighted as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
M,M2,144.8. The Supplier shall work with the Buyer throughout the Contract Period to limit the requirement for any further survey and Asset Verification in advance of the Call-Off Expiry Date.
M,M2,144.9. The Supplier shall create a measure within the CAFM System which allows the suspension of any reactive activity which results in a repair which cannot be completed due to lead times of Replacement Equipment or the need for the Buyer’s sanction of costs (e.g. automated delay request and authorisation process). The Supplier shall agree in advance with the Buyer the exact criteria for suspension.
M,M2,"144.10. In advance of the Call-Off Expiry Date , the Supplier shall be responsible for ensuring that all information is quality checked to ensure full compliance with the Standards of a Construction Operations Building information exchange (COBie). Information shall be codified in line with [SFG20], Uniclass 2015 and NRM3 for quality assurance purposes for completeness and accuracy."
M,M2,144.11. The Supplier shall ensure that the Asset tracking functionality shall operate in line with the Asset information requirements of the Buyer and have the capability to:
M,M2,144.11.1. Provide various forms of information relating to Assets including;
M,M2,"144.11.1.1. Location, warranty, parts and maintenance records;"
M,M2,144.11.1.2. Construction Operation Building information exchange (COBie) sheets;
M,M2,144.11.1.3. Building information models for new build and retrofit projects. This shall include access to BIM object library where available.
M,M2,"144.11.2. Provide logical grouping of Assets for easy storage, retrieval and viewing codified in line with [SFG20, NRM3 and Uniclass 2015];"
M,M2,144.11.3. Provide the ability to record planned and reactive maintenance information to enable full visibility of an Asset’s service history;
M,M2,144.11.4. Ensure future planned and reactive maintenance requirements generate alerts at the appropriate time;
M,M2,144.11.5. Identify movement and tracking of Assets within existing or external systems;
M,M2,144.11.6. Associate Assets to the Buyer’s Staff departments or locations;
M,M2,144.11.7. Associate each Asset contract for automatic issue of related service requests to Buyer Third Parties maintaining the Asset;
M,M2,"144.11.8. Provide an export capability of Asset data to third party applications using industry standard tools, for example an application programming interface (API) or through export to a suitable interoperable file format aligned to the information structure of COBie and the classification Standards of [SFG20], NRM3 and Uniclass 2015;"
